Date,Open,High,Low,Close,Adj Close,Volume
2012-07-19,11.497800,11.808500,11.497800,11.808500,11.808500,1549
2012-07-20,11.808500,11.808500,11.808500,11.808500,11.808500,0
2012-07-23,12.084700,12.084700,12.084700,12.084700,12.084700,302
2012-07-24,12.015700,12.015700,12.015700,12.015700,12.015700,156
2012-07-25,12.015700,12.015700,12.015700,12.015700,12.015700,0
2012-07-26,11.843000,12.326400,11.843000,12.326400,12.326400,984
2012-07-27,12.326400,12.326400,12.326400,12.326400,12.326400,0
2012-07-30,12.326400,12.326400,12.326400,12.326400,12.326400,0
2012-07-31,12.136500,12.309200,11.963900,12.309200,12.309200,810
2012-08-01,11.739500,11.739500,11.739500,11.739500,11.739500,43
2012-08-02,11.742900,11.742900,11.670400,11.670400,11.670400,259
2012-08-03,11.670400,11.670400,11.670400,11.670400,11.670400,0
2012-08-06,11.670400,11.670400,11.670400,11.670400,11.670400,0
2012-08-07,11.863800,12.395500,11.863800,12.395500,12.395500,2548
2012-08-08,11.394200,11.394200,11.394200,11.394200,11.394200,724
2012-08-09,11.325100,11.394200,10.910800,10.910800,10.910800,1781
2012-08-10,12.274600,12.274600,12.274600,12.274600,12.274600,52
2012-08-13,11.912100,12.084700,11.912100,11.912100,11.912100,1448
2012-08-14,12.361000,12.361000,11.912100,11.912100,11.912100,795
2012-08-15,11.877600,11.877600,10.807200,10.869400,10.869400,526
2012-08-16,11.187000,12.050200,11.187000,11.566800,11.566800,1654
2012-08-17,12.395500,12.395500,11.877600,11.877600,11.877600,941
2012-08-20,12.084700,12.430000,12.043300,12.430000,12.430000,1781
2012-08-21,12.084700,12.257400,11.774000,11.877600,11.877600,3211
2012-08-22,12.433500,13.086000,11.981200,13.086000,13.086000,4604
2012-08-23,14.021700,14.156400,13.189600,14.156400,14.156400,1845
2012-08-24,14.156400,14.156400,14.156400,14.156400,14.156400,0
2012-08-27,13.341500,13.465900,12.913400,13.155100,13.155100,2650
2012-08-28,13.928500,15.226800,13.928500,15.226800,15.226800,2987
2012-08-29,14.881500,14.943600,14.881500,14.943600,14.943600,397
2012-08-30,14.639800,14.639800,13.742100,13.742100,13.742100,880
2012-08-31,14.018300,14.190900,13.845700,13.845700,13.845700,3432
2012-09-04,15.485700,16.849600,15.485700,16.849600,16.849600,1998
2012-09-05,17.091299,17.954500,16.918600,16.918600,16.918600,1085
2012-09-06,19.162901,19.162901,19.162901,19.162901,19.162901,2316
2012-09-07,19.991600,19.991600,17.471100,17.471100,17.471100,3576
2012-09-10,17.505600,17.505600,17.229401,17.229401,17.229401,1998
2012-09-11,17.919901,18.213400,17.919901,18.213400,18.213400,191
2012-09-12,16.987700,17.415800,16.469801,17.415800,17.415800,978
2012-09-13,17.505600,17.505600,16.815001,17.281200,17.281200,280
2012-09-14,17.578100,18.431000,17.398600,17.719700,17.719700,5239
2012-09-17,17.719700,17.719700,17.719700,17.719700,17.719700,0
2012-09-18,17.540100,17.609200,17.194901,17.194901,17.194901,1518
2012-09-19,18.196199,18.541401,17.850901,18.196199,18.196199,170
2012-09-20,17.678200,17.678200,17.678200,17.678200,17.678200,36
2012-09-21,18.161600,18.161600,18.161600,18.161600,18.161600,11
2012-09-24,16.918600,16.918600,16.918600,16.918600,16.918600,2925
2012-09-25,16.815001,16.815001,15.288900,16.542299,16.542299,80
2012-09-26,15.368300,15.368300,15.368300,15.368300,15.368300,24
2012-09-27,15.779200,15.779200,15.675600,15.675600,15.675600,228
2012-09-28,15.675600,15.675600,15.675600,15.675600,15.675600,0
2012-10-01,15.675600,15.675600,15.675600,15.675600,15.675600,0
2012-10-02,15.468500,15.468500,15.468500,15.468500,15.468500,1481
2012-10-03,15.882800,15.882800,15.882800,15.882800,15.882800,4
2012-10-04,15.364900,15.364900,15.192200,15.364900,15.364900,231
2012-10-05,16.055401,17.001499,16.055401,17.001499,17.001499,1496
2012-10-08,17.001499,17.001499,17.001499,17.001499,17.001499,0
2012-10-09,14.985100,14.985100,14.985100,14.985100,14.985100,237
2012-10-10,14.432600,14.432600,14.432600,14.432600,14.432600,512
2012-10-11,14.432600,14.432600,14.432600,14.432600,14.432600,0
2012-10-12,14.087400,14.087400,14.087400,14.087400,14.087400,72
2012-10-15,13.051500,13.327700,12.533600,13.327700,13.327700,868
2012-10-16,13.327700,13.327700,13.327700,13.327700,13.327700,0
2012-10-17,13.327700,13.327700,13.327700,13.327700,13.327700,0
2012-10-18,13.465900,13.465900,13.445100,13.445100,13.445100,622
2012-10-19,13.445100,13.445100,13.445100,13.445100,13.445100,0
2012-10-22,13.569400,13.569400,13.086000,13.500400,13.500400,1442
2012-10-23,13.776600,13.776600,13.396800,13.396800,13.396800,608
2012-10-24,13.293200,13.293200,13.120600,13.120600,13.120600,579
2012-10-25,13.638500,13.811100,13.638500,13.638500,13.638500,3880
2012-10-26,13.638500,13.638500,13.638500,13.638500,13.638500,0
2012-10-31,12.644100,13.396800,12.644100,13.396800,13.396800,63
2012-11-01,13.120600,13.120600,12.775300,12.775300,12.775300,5123
2012-11-02,12.775300,12.775300,12.775300,12.775300,12.775300,0
2012-11-05,12.775300,12.775300,12.775300,12.775300,12.775300,0
2012-11-06,12.188300,12.844300,12.015700,12.844300,12.844300,628
2012-11-07,12.222800,12.222800,12.222800,12.222800,12.222800,2554
2012-11-08,12.222800,12.222800,12.222800,12.222800,12.222800,0
2012-11-09,13.196500,13.196500,13.196500,13.196500,13.196500,144
2012-11-12,15.468500,15.468500,14.156400,14.156400,14.156400,2360
2012-11-13,14.194400,14.950500,13.586700,14.743400,14.743400,2739
2012-11-14,14.812400,15.364900,14.329000,15.364900,15.364900,455
2012-11-15,14.729600,14.729600,13.880200,13.880200,13.880200,1110
2012-11-16,13.880200,13.880200,13.880200,13.880200,13.880200,0
2012-11-19,13.258700,13.258700,13.210300,13.210300,13.210300,637
2012-11-20,14.847000,14.847000,14.847000,14.847000,14.847000,57
2012-11-21,12.854700,13.811100,12.854700,13.811100,13.811100,3345
2012-11-23,13.811100,13.811100,13.811100,13.811100,13.811100,28
2012-11-26,13.673000,13.673000,12.947900,13.051500,13.051500,1259
2012-11-27,12.878900,13.120600,12.775300,12.775300,12.775300,2816
2012-11-28,12.602700,12.602700,12.084700,12.084700,12.084700,1375
2012-11-29,12.775300,12.775300,12.433500,12.433500,12.433500,1216
2012-11-30,12.433500,12.433500,12.433500,12.433500,12.433500,0
2012-12-03,12.433500,12.433500,12.433500,12.433500,12.433500,0
2012-12-04,12.816700,12.875400,12.816700,12.875400,12.875400,115
2012-12-05,12.499100,12.771800,12.188300,12.188300,12.188300,1300
2012-12-06,12.661400,12.661400,12.395500,12.395500,12.395500,993
2012-12-07,12.395500,12.395500,12.395500,12.395500,12.395500,0
2012-12-10,12.395500,12.464500,12.395500,12.395500,12.395500,376
2012-12-11,12.499100,12.499100,12.499100,12.499100,12.499100,115
2012-12-12,12.878900,13.103300,12.775300,13.103300,13.103300,3538
2012-12-13,13.327700,13.793900,13.120600,13.120600,13.120600,453
2012-12-14,13.017000,13.189600,12.740800,13.189600,13.189600,2962
2012-12-17,13.811100,13.811100,13.811100,13.811100,13.811100,984
2012-12-18,14.284200,14.294500,13.431300,13.465900,13.465900,2230
2012-12-19,13.638500,13.811100,13.604000,13.811100,13.811100,2172
2012-12-20,14.501700,14.501700,13.859500,13.859500,13.859500,3823
2012-12-21,14.398100,15.537500,14.398100,15.537500,15.537500,1479
2012-12-24,14.501700,15.606600,14.501700,15.537500,15.537500,506
2012-12-26,14.957500,14.957500,14.957500,14.957500,14.957500,3
2012-12-27,15.399400,15.399400,14.467200,14.536200,14.536200,1055
2012-12-28,14.501700,14.501700,14.501700,14.501700,14.501700,2490
2012-12-31,14.847000,15.537500,14.574200,14.639800,14.639800,8688
2013-01-02,15.641100,16.676901,15.537500,16.573400,16.573400,970
2013-01-03,17.022200,18.748600,16.607901,17.263901,17.263901,3618
2013-01-04,17.263901,17.263901,17.263901,17.263901,17.263901,0
2013-01-07,16.262600,16.469801,14.967800,16.469801,16.469801,2259
2013-01-08,16.297100,16.297100,16.297100,16.297100,16.297100,217
2013-01-09,16.887600,16.987700,16.887600,16.911699,16.911699,246
2013-01-10,17.954500,18.645000,17.954500,18.645000,18.645000,1839
2013-01-11,18.120199,18.724400,18.120199,18.724400,18.724400,176
2013-01-14,17.712799,17.712799,17.712799,17.712799,17.712799,130
2013-01-15,17.954500,18.092600,17.954500,18.092600,18.092600,431
2013-01-16,17.954500,18.337700,17.954500,17.954500,17.954500,753
2013-01-17,17.267401,17.367500,17.263901,17.263901,17.263901,350
2013-01-18,17.194901,17.989000,17.194901,17.989000,17.989000,897
2013-01-22,17.989000,17.989000,17.989000,17.989000,17.989000,0
2013-01-23,17.989000,17.989000,17.989000,17.989000,17.989000,0
2013-01-24,16.918600,16.918600,16.435200,16.435200,16.435200,309
2013-01-25,16.866800,17.263901,16.866800,17.125799,17.125799,9123
2013-01-28,17.125799,17.125799,17.125799,17.125799,17.125799,0
2013-01-29,17.125799,17.125799,17.125799,17.125799,17.125799,0
2013-01-30,16.262600,16.262600,16.055401,16.055401,16.055401,1424
2013-01-31,16.055401,16.055401,16.055401,16.055401,16.055401,0
2013-02-01,16.055401,16.055401,16.055401,16.055401,16.055401,0
2013-02-04,15.744700,15.744700,15.744700,15.744700,15.744700,298
2013-02-05,15.744700,15.744700,15.744700,15.744700,15.744700,0
2013-02-06,14.674300,15.364900,14.674300,15.347600,15.347600,555
2013-02-07,15.364900,15.364900,15.364900,15.364900,15.364900,1199
2013-02-08,14.674300,14.674300,14.501700,14.501700,14.501700,347
2013-02-11,14.501700,14.501700,14.501700,14.501700,14.501700,0
2013-02-12,13.914700,13.914700,13.914700,13.914700,13.914700,57
2013-02-13,13.949200,13.949200,13.569400,13.569400,13.569400,1456
2013-02-14,13.396800,13.465900,13.120600,13.465900,13.465900,153
2013-02-15,13.396800,13.465900,13.396800,13.465900,13.465900,403
2013-02-19,13.811100,13.811100,13.811100,13.811100,13.811100,78
2013-02-20,12.050200,12.775300,12.050200,12.775300,12.775300,937
2013-02-21,12.775300,12.775300,12.671700,12.671700,12.671700,260
2013-02-22,12.568100,12.706200,12.568100,12.706200,12.706200,2125
2013-02-25,12.557800,12.947900,12.557800,12.947900,12.947900,136
2013-02-26,12.947900,12.947900,12.947900,12.947900,12.947900,0
2013-02-27,12.947900,12.947900,12.947900,12.947900,12.947900,0
2013-02-28,12.947900,12.947900,12.947900,12.947900,12.947900,0
2013-03-01,12.084700,12.257400,11.860300,11.860300,11.860300,1462
2013-03-04,12.084700,12.247000,11.912100,11.912100,11.912100,2157
2013-03-05,11.173200,11.394200,11.173200,11.394200,11.394200,347
2013-03-06,11.739500,12.430000,11.739500,12.084700,12.084700,1607
2013-03-07,12.084700,12.568100,12.084700,12.568100,12.568100,419
2013-03-08,12.499100,12.499100,12.499100,12.499100,12.499100,283
2013-03-11,12.947900,12.947900,12.257400,12.257400,12.257400,173
2013-03-12,12.171100,12.982500,12.171100,12.982500,12.982500,333
2013-03-13,12.775300,13.224200,12.775300,13.224200,13.224200,680
2013-03-14,13.224200,13.224200,12.671700,13.117100,13.117100,2172
2013-03-15,13.307000,13.307000,12.947900,12.947900,12.947900,709
2013-03-18,13.293200,13.465900,12.947900,12.947900,12.947900,608
2013-03-19,12.257400,13.224200,12.257400,13.224200,13.224200,3544
2013-03-20,13.051500,13.313900,13.051500,13.313900,13.313900,1810
2013-03-21,13.313900,13.313900,13.313900,13.313900,13.313900,0
2013-03-22,13.313900,13.313900,13.313900,13.313900,13.313900,0
2013-03-25,12.626800,12.626800,12.257400,12.257400,12.257400,17
2013-03-26,12.654400,12.775300,12.654400,12.775300,12.775300,1375
2013-03-27,12.775300,13.120600,12.568100,12.568100,12.568100,2319
2013-03-28,12.568100,12.568100,12.568100,12.568100,12.568100,0
2013-04-01,12.671700,12.775300,12.671700,12.775300,12.775300,1863
2013-04-02,12.222800,12.295400,12.222800,12.295400,12.295400,1578
2013-04-03,12.188300,12.188300,11.394200,11.394200,11.394200,1621
2013-04-04,11.394200,11.394200,11.394200,11.394200,11.394200,1592
2013-04-05,11.394200,11.394200,11.394200,11.394200,11.394200,0
2013-04-08,11.394200,11.394200,11.273300,11.273300,11.273300,419
2013-04-09,11.273300,11.273300,11.273300,11.273300,11.273300,0
2013-04-10,11.704900,11.704900,11.048900,11.256100,11.256100,461
2013-04-11,11.256100,11.256100,11.256100,11.256100,11.256100,0
2013-04-12,11.256100,11.256100,11.256100,11.256100,11.256100,0
2013-04-15,10.876300,10.876300,9.315610,9.315610,9.315610,2715
2013-04-16,9.944010,10.085600,9.667790,9.802450,9.802450,1304
2013-04-17,10.358300,10.430900,10.258200,10.430900,10.430900,1708
2013-04-18,9.671240,10.289300,9.671240,10.289300,10.289300,331
2013-04-19,10.289300,10.289300,10.289300,10.289300,10.289300,0
2013-04-22,10.289300,10.289300,10.289300,10.289300,10.289300,0
2013-04-23,10.013100,10.013100,10.013100,10.013100,10.013100,434
2013-04-24,9.667790,9.712680,9.598730,9.712680,9.712680,501
2013-04-25,9.712680,9.712680,9.712680,9.712680,9.712680,0
2013-04-26,11.048900,11.048900,11.048900,11.048900,11.048900,215
2013-04-29,11.256100,12.430000,11.007500,12.430000,12.430000,5483
2013-04-30,12.764900,12.764900,12.084700,12.084700,12.084700,347
2013-05-01,12.343700,12.343700,11.463200,12.153800,12.153800,839
2013-05-02,12.775300,12.775300,12.077800,12.416200,12.416200,2259
2013-05-03,12.323000,12.323000,11.932800,12.257400,12.257400,709
2013-05-06,12.409300,12.409300,11.808500,11.808500,11.808500,217
2013-05-07,11.808500,11.808500,11.808500,11.808500,11.808500,0
2013-05-08,12.568100,12.568100,12.568100,12.568100,12.568100,144
2013-05-09,11.325100,12.153800,11.152500,12.153800,12.153800,763
2013-05-10,11.587500,11.912100,11.394200,11.394200,11.394200,2128
2013-05-13,11.715300,11.715300,11.715300,11.715300,11.715300,289
2013-05-14,11.739500,11.739500,11.739500,11.739500,11.739500,260
2013-05-15,11.397600,11.397600,10.703600,10.703600,10.703600,217
2013-05-16,11.014400,11.014400,11.014400,11.014400,11.014400,173
2013-05-17,10.047600,10.358300,9.391570,10.013100,10.013100,2887
2013-05-20,10.475700,10.475700,10.475700,10.475700,10.475700,1013
2013-05-21,9.975090,10.185700,9.975090,10.185700,10.185700,622
2013-05-22,9.357040,10.531000,9.357040,10.531000,10.531000,286
2013-05-23,10.531000,10.531000,10.531000,10.531000,10.531000,0
2013-05-24,9.529680,9.529680,9.322510,9.322510,9.322510,202
2013-05-28,8.604330,9.667790,8.604330,8.770070,8.770070,3058
2013-05-29,9.149870,10.185700,9.149870,10.185700,10.185700,2678
2013-05-30,9.912940,10.938400,9.912940,10.358300,10.358300,149
2013-05-31,9.788640,9.788640,9.788640,9.788640,9.788640,57
2013-06-03,9.788640,9.788640,9.788640,9.788640,9.788640,0
2013-06-04,10.979800,10.979800,10.358300,10.358300,10.358300,115
2013-06-05,10.358300,10.358300,10.358300,10.358300,10.358300,0
2013-06-06,10.510300,10.537900,10.510300,10.537900,10.537900,43
2013-06-07,9.667790,10.237500,9.667790,10.013100,10.013100,2528
2013-06-10,9.667790,9.667790,9.667790,9.667790,9.667790,101
2013-06-11,10.013100,10.013100,10.013100,10.013100,10.013100,144
2013-06-12,10.013100,10.013100,10.013100,10.013100,10.013100,0
2013-06-13,9.667790,10.275500,9.564210,10.275500,10.275500,3649
2013-06-14,10.392900,10.392900,9.754110,9.754110,9.754110,188
2013-06-17,10.013100,10.013100,9.322510,9.495150,9.495150,174
2013-06-18,9.495150,9.495150,9.495150,9.495150,9.495150,0
2013-06-19,9.322510,9.322510,9.322510,9.322510,9.322510,144
2013-06-20,8.587070,9.104990,8.183090,8.894370,8.894370,1404
2013-06-21,8.870200,8.977230,8.870200,8.977230,8.977230,1940
2013-06-24,8.977230,8.977230,8.977230,8.977230,8.977230,0
2013-06-25,8.977230,8.977230,8.977230,8.977230,8.977230,144
2013-06-26,8.680290,8.680290,7.423480,7.848170,7.848170,1187
2013-06-27,7.734230,7.941400,7.734230,7.941400,7.941400,839
2013-06-28,7.647910,8.044980,7.354430,8.044980,8.044980,1151
2013-07-01,7.388950,8.459320,7.388950,8.459320,8.459320,443
2013-07-02,8.459320,8.459320,8.459320,8.459320,8.459320,0
2013-07-03,8.114040,8.114040,8.114040,8.114040,8.114040,304
2013-07-05,7.875800,7.875800,7.768760,7.768760,7.768760,347
2013-07-08,8.977230,8.977230,8.977230,8.977230,8.977230,347
2013-07-09,8.977230,8.977230,7.937950,7.941400,7.941400,2341
2013-07-10,7.941400,7.941400,7.941400,7.941400,7.941400,0
2013-07-11,8.297040,8.297040,8.297040,8.297040,8.297040,144
2013-07-12,8.735540,8.735540,8.114040,8.114040,8.114040,984
2013-07-15,8.286680,8.286680,8.286680,8.286680,8.286680,1448
2013-07-16,8.148570,8.148570,8.148570,8.148570,8.148570,115
2013-07-17,8.252150,8.321210,8.062250,8.114040,8.114040,970
2013-07-18,7.944850,7.944850,7.944850,7.944850,7.944850,31
2013-07-19,8.252150,8.252150,8.252150,8.252150,8.252150,28
2013-07-22,8.701010,8.780430,8.701010,8.780430,8.780430,57
2013-07-23,8.631960,8.631960,8.631960,8.631960,8.631960,289
2013-07-24,9.564210,9.702320,9.564210,9.702320,9.702320,57
2013-07-25,9.702320,9.702320,9.702320,9.702320,9.702320,28
2013-07-26,10.220200,10.220200,10.220200,10.220200,10.220200,28
2013-07-29,10.220200,10.220200,10.220200,10.220200,10.220200,0
2013-07-30,10.531000,10.531000,10.531000,10.531000,10.531000,28
2013-07-31,10.358300,10.358300,9.598730,9.598730,9.598730,1940
2013-08-01,9.322510,9.322510,9.011760,9.011760,9.011760,781
2013-08-02,8.804590,8.804590,8.666480,8.666480,8.666480,5995
2013-08-05,8.666480,8.666480,8.666480,8.666480,8.666480,0
2013-08-06,9.460620,9.460620,9.412280,9.419190,9.419190,376
2013-08-07,9.419190,9.419190,9.419190,9.419190,9.419190,0
2013-08-08,9.419190,9.419190,9.419190,9.419190,9.419190,0
2013-08-09,9.419190,9.419190,9.419190,9.419190,9.419190,0
2013-08-12,10.876300,10.876300,10.358300,10.358300,10.358300,1520
2013-08-13,10.358300,10.358300,10.358300,10.358300,10.358300,0
2013-08-14,10.116700,10.358300,10.116700,10.358300,10.358300,217
2013-08-15,10.841700,10.841700,10.703600,10.738200,10.738200,492
2013-08-16,11.566800,12.533600,11.325100,12.084700,12.084700,4227
2013-08-19,10.841700,10.841700,10.807200,10.807200,10.807200,86
2013-08-20,11.370000,11.946600,11.370000,11.946600,11.946600,347
2013-08-21,11.946600,11.946600,11.946600,11.946600,11.946600,0
2013-08-22,11.946600,11.946600,11.946600,11.946600,11.946600,0
2013-08-23,10.807200,11.739500,10.807200,11.739500,11.739500,955
2013-08-26,12.291900,14.329000,12.291900,13.120600,13.120600,1685
2013-08-27,13.231100,13.231100,12.965200,12.965200,12.965200,276
2013-08-28,12.361000,12.361000,11.739500,11.739500,11.739500,1911
2013-08-29,11.532300,12.671700,11.463200,12.305700,12.305700,1424
2013-08-30,11.984600,12.516300,11.732600,12.084700,12.084700,1824
2013-09-03,12.550900,12.550900,12.291900,12.291900,12.291900,221
2013-09-04,11.843000,12.153800,11.359700,11.687700,11.687700,1051
2013-09-05,12.084700,12.084700,11.774000,11.912100,11.912100,231
2013-09-06,11.428700,12.257400,11.428700,12.257400,12.257400,108
2013-09-09,12.257400,12.257400,11.808500,11.870700,11.870700,1520
2013-09-10,11.870700,11.870700,11.870700,11.870700,11.870700,0
2013-09-11,11.870700,11.870700,11.870700,11.870700,11.870700,0
2013-09-12,11.359700,11.359700,10.392900,10.669100,10.669100,1556
2013-09-13,10.358300,10.841700,10.358300,10.841700,10.841700,354
2013-09-16,11.532300,11.991500,11.376900,11.860300,11.860300,4873
2013-09-17,12.050200,12.050200,11.152500,11.739500,11.739500,897
2013-09-18,12.050200,12.426600,11.532300,12.243600,12.243600,1671
2013-09-19,11.915600,12.430000,11.625500,12.084700,12.084700,1821
2013-09-20,12.326400,12.326400,11.736000,11.739500,11.739500,605
2013-09-23,11.566800,11.877600,11.446000,11.446000,11.446000,2447
2013-09-24,11.446000,11.446000,10.565500,11.128300,11.128300,705
2013-09-25,10.838300,11.912100,10.358300,11.912100,11.912100,4213
2013-09-26,11.490900,11.490900,10.358300,10.358300,10.358300,1668
2013-09-27,10.531000,10.952200,10.531000,10.952200,10.952200,1071
2013-09-30,10.565500,10.565500,10.392900,10.392900,10.392900,167
2013-10-01,11.187000,11.187000,10.358300,10.358300,10.358300,379
2013-10-02,10.582800,10.582800,10.185700,10.185700,10.185700,1152
2013-10-03,10.282400,10.282400,10.185700,10.185700,10.185700,477
2013-10-04,10.876300,10.876300,10.047600,10.047600,10.047600,76
2013-10-07,10.665600,10.665600,10.665600,10.665600,10.665600,28
2013-10-08,10.990200,10.990200,10.703600,10.703600,10.703600,196
2013-10-09,9.874960,10.461900,9.874960,10.461900,10.461900,556
2013-10-10,9.978540,10.020000,9.805900,10.020000,10.020000,579
2013-10-11,9.667790,10.013100,9.495150,9.495150,9.495150,761
2013-10-14,9.495150,10.013100,9.495150,10.013100,10.013100,24
2013-10-15,10.013100,10.013100,9.495150,9.840430,9.840430,81
2013-10-16,9.667790,9.667790,9.667790,9.667790,9.667790,107
2013-10-17,9.874960,10.772700,9.495150,9.840430,9.840430,162
2013-10-18,9.667790,9.667790,9.667790,9.667790,9.667790,74
2013-10-21,9.495150,9.633260,9.426100,9.633260,9.633260,495
2013-10-22,9.301800,10.082100,9.287980,10.082100,10.082100,1172
2013-10-23,10.082100,10.082100,10.082100,10.082100,10.082100,0
2013-10-24,9.011760,9.426100,8.977230,9.426100,9.426100,1147
2013-10-25,9.426100,9.426100,9.426100,9.426100,9.426100,0
2013-10-28,9.250000,9.250000,9.250000,9.250000,9.250000,579
2013-10-29,9.564210,9.564210,9.564210,9.564210,9.564210,28
2013-10-30,9.180950,9.218930,8.735540,9.218930,9.218930,107
2013-10-31,8.977230,8.977230,8.631960,8.631960,8.631960,1848
2013-11-01,8.631960,9.322510,8.631960,9.322510,9.322510,2459
2013-11-04,8.631960,8.631960,8.631960,8.631960,8.631960,298
2013-11-05,8.597430,8.631960,8.597430,8.631960,8.631960,1129
2013-11-06,8.331560,8.631960,8.331560,8.631960,8.631960,941
2013-11-07,8.631960,8.631960,8.631960,8.631960,8.631960,0
2013-11-08,8.424790,8.424790,8.424790,8.424790,8.424790,58
2013-11-11,8.424790,8.424790,8.424790,8.424790,8.424790,0
2013-11-12,8.424790,8.424790,8.424790,8.424790,8.424790,0
2013-11-13,7.527060,8.044980,7.250840,8.044980,8.044980,251
2013-11-14,7.482180,8.666480,7.098920,7.461460,7.461460,10061
2013-11-15,7.461460,7.461460,7.461460,7.461460,7.461460,0
2013-11-18,7.596120,8.148570,7.388950,8.010460,8.010460,4715
2013-11-19,8.114040,8.286680,7.161070,8.217620,8.217620,3226
2013-11-20,7.319900,7.768760,7.147260,7.768760,7.768760,3895
2013-11-21,7.492540,7.492540,7.492540,7.492540,7.492540,188
2013-11-22,7.734230,7.734230,6.812340,7.250840,7.250840,2529
2013-11-25,6.812340,6.812340,6.812340,6.812340,6.812340,28
2013-11-26,5.869730,7.250840,5.714350,7.250840,7.250840,3744
2013-11-27,6.570640,7.216310,6.215010,7.216310,7.216310,3660
2013-11-29,6.905560,7.250840,6.491230,7.250840,7.250840,1729
2013-12-02,6.905560,7.250840,6.760550,6.760550,6.760550,1477
2013-12-03,6.591360,6.594810,6.591360,6.594810,6.594810,159
2013-12-04,6.594810,7.216310,6.594810,7.216310,7.216310,789
2013-12-05,6.422170,7.319900,6.422170,7.319900,7.319900,596
2013-12-06,7.243940,7.243940,7.243940,7.243940,7.243940,161
2013-12-09,7.561590,7.561590,6.836510,7.409670,7.409670,217
2013-12-10,7.285370,7.285370,6.905560,6.905560,6.905560,1706
2013-12-11,6.905560,6.905560,6.905560,6.905560,6.905560,28
2013-12-12,6.905560,6.905560,6.422170,6.422170,6.422170,362
2013-12-13,7.147260,7.147260,7.147260,7.147260,7.147260,362
2013-12-16,6.760550,7.112730,6.760550,7.112730,7.112730,492
2013-12-17,6.991880,7.078200,6.991880,7.043670,7.043670,170
2013-12-18,7.078200,7.078200,6.539570,6.539570,6.539570,659
2013-12-19,7.078200,7.078200,7.078200,7.078200,7.078200,14
2013-12-20,7.078200,7.250840,6.767450,6.767450,6.767450,637
2013-12-23,7.250840,7.768760,7.250840,7.768760,7.768760,1075
2013-12-24,8.493840,8.493840,8.493840,8.493840,8.493840,63
2013-12-26,8.493840,8.493840,8.493840,8.493840,8.493840,0
2013-12-27,7.637550,7.941400,7.530520,7.941400,7.941400,1111
2013-12-30,8.424790,8.424790,7.941400,8.252150,8.252150,932
2013-12-31,8.321210,8.321210,7.941400,7.941400,7.941400,585
2014-01-02,9.287980,9.426100,8.977230,9.426100,9.426100,231
2014-01-03,9.156780,9.771370,9.156780,9.771370,9.771370,156
2014-01-06,9.322510,9.322510,9.319060,9.322510,9.322510,876
2014-01-07,9.322510,9.322510,9.322510,9.322510,9.322510,0
2014-01-08,9.367400,9.367400,9.367400,9.367400,9.367400,43
2014-01-09,8.701010,9.115350,8.701010,9.115350,9.115350,150
2014-01-10,8.562900,9.149870,8.562900,9.149870,9.149870,17
2014-01-13,9.149870,9.149870,9.149870,9.149870,9.149870,0
2014-01-14,8.562900,9.115350,8.562900,9.115350,9.115350,376
2014-01-15,9.115350,9.115350,9.115350,9.115350,9.115350,0
2014-01-16,8.079510,8.079510,8.079510,8.079510,8.079510,28
2014-01-17,9.495150,9.495150,8.701010,9.174040,9.174040,1520
2014-01-21,9.046290,9.667790,9.046290,9.667790,9.667790,347
2014-01-22,9.564210,9.702320,9.564210,9.702320,9.702320,62
2014-01-23,8.631960,9.495150,8.631960,9.495150,9.495150,1946
2014-01-24,8.942710,9.080820,8.942710,9.080820,9.080820,1164
2014-01-27,8.666480,9.115350,8.666480,9.115350,9.115350,11
2014-01-28,8.217620,8.977230,8.217620,8.977230,8.977230,34
2014-01-29,8.977230,8.977230,8.977230,8.977230,8.977230,0
2014-01-30,8.745900,8.745900,8.745900,8.745900,8.745900,53
2014-01-31,8.286680,8.286680,8.286680,8.286680,8.286680,492
2014-02-03,8.217620,8.701010,7.979380,7.979380,7.979380,144
2014-02-04,8.701010,8.873650,8.701010,8.873650,8.873650,651
2014-02-05,8.597430,8.597430,8.597430,8.597430,8.597430,31
2014-02-06,8.597430,8.597430,8.597430,8.597430,8.597430,0
2014-02-07,7.803290,7.803290,7.803290,7.803290,7.803290,14
2014-02-10,8.424790,8.500750,8.286680,8.286680,8.286680,2143
2014-02-11,8.562900,8.562900,8.562900,8.562900,8.562900,144
2014-02-12,8.839120,8.839120,8.839120,8.839120,8.839120,61
2014-02-13,8.839120,8.839120,8.839120,8.839120,8.839120,0
2014-02-14,8.580160,9.667790,8.545640,9.667790,9.667790,251
2014-02-18,9.667790,9.667790,9.667790,9.667790,9.667790,0
2014-02-19,10.703600,10.703600,10.220200,10.358300,10.358300,603
2014-02-20,10.013100,10.361800,10.013100,10.361800,10.361800,1543
2014-02-21,10.962600,11.670400,10.962600,11.670400,11.670400,4264
2014-02-24,11.704900,12.671700,11.639300,11.677300,11.677300,4055
2014-02-25,12.568100,12.568100,11.704900,12.291900,12.291900,2059
2014-02-26,12.291900,12.291900,12.291900,12.291900,12.291900,0
2014-02-27,11.739500,11.884500,11.394200,11.884500,11.884500,1062
2014-02-28,11.884500,11.884500,11.884500,11.884500,11.884500,0
2014-03-03,11.739500,11.946600,11.532300,11.946600,11.946600,238
2014-03-04,11.532300,11.532300,11.532300,11.532300,11.532300,28
